Rack,Date_Time,Device,State
MUW,2022-01-30 04:38:47,Conductivity Pump,1
MUW,2022-01-30 04:39:02,pH Pump,0
MUW,2022-01-30 04:39:25,Conductivity Pump,0
MUW,2022-01-30 04:42:42,pH Pump,1
MUW,2022-01-30 04:43:02,pH Pump,0
MUW,2022-01-30 04:46:42,pH Pump,1
MUW,2022-01-30 04:47:02,pH Pump,0
MUW,2022-01-30 04:56:35,Conductivity Pump,1
MUW,2022-01-30 04:59:34,Conductivity Pump,0
MUW,2022-01-30 04:59:49,Heat Ex Comp,0
MUW,2022-01-30 05:01:15,Conductivity Pump,1
MUW,2022-01-30 05:04:15,Conductivity Pump,0
MUW,2022-01-30 05:05:55,Conductivity Pump,1
MUW,2022-01-30 05:08:55,Conductivity Pump,0
MUW,2022-01-30 05:10:35,Conductivity Pump,1
MUW,2022-01-30 05:11:13,Conductivity Pump,0
MUW,2022-01-30 05:21:43,Conductivity Pump,1
MUW,2022-01-30 05:23:43,Conductivity Pump,0
MUW,2022-01-30 05:24:01,pH Pump,1
MUW,2022-01-30 05:24:20,pH Pump,0
MUW,2022-01-30 05:25:23,Conductivity Pump,1
MUW,2022-01-30 05:27:28,pH Pump,1
MUW,2022-01-30 05:27:48,pH Pump,0
MUW,2022-01-30 05:28:22,Conductivity Pump,0
MUW,2022-01-30 05:29:15,Heat Ex Comp,1
MUW,2022-01-30 05:30:03,Conductivity Pump,1
MUW,2022-01-30 05:31:28,pH Pump,1
MUW,2022-01-30 05:31:48,pH Pump,0
MUW,2022-01-30 05:33:02,Conductivity Pump,0
MUW,2022-01-30 05:34:43,Conductivity Pump,1
MUW,2022-01-30 05:35:28,pH Pump,1
MUW,2022-01-30 05:35:48,pH Pump,0
MUW,2022-01-30 05:37:42,Conductivity Pump,0
MUW,2022-01-30 05:39:23,Conductivity Pump,1
MUW,2022-01-30 05:39:28,pH Pump,1
MUW,2022-01-30 05:39:48,pH Pump,0
MUW,2022-01-30 05:42:22,Conductivity Pump,0
MUW,2022-01-30 05:43:28,pH Pump,1
MUW,2022-01-30 05:43:48,pH Pump,0
MUW,2022-01-30 05:44:03,Conductivity Pump,1
MUW,2022-01-30 05:47:02,Conductivity Pump,0
MUW,2022-01-30 05:47:28,pH Pump,1
MUW,2022-01-30 05:47:48,pH Pump,0
MUW,2022-01-30 05:48:43,Conductivity Pump,1
MUW,2022-01-30 05:50:41,Conductivity Pump,0
MUW,2022-01-30 05:51:28,pH Pump,1
MUW,2022-01-30 05:51:48,pH Pump,0
MUW,2022-01-30 05:55:28,pH Pump,1
MUW,2022-01-30 05:55:48,pH Pump,0
MUW,2022-01-30 05:59:28,pH Pump,1
MUW,2022-01-30 05:59:48,pH Pump,0
MUW,2022-01-30 06:03:28,pH Pump,1
MUW,2022-01-30 06:03:48,pH Pump,0
MUW,2022-01-30 06:08:32,Conductivity Pump,1
MUW,2022-01-30 06:11:32,Conductivity Pump,0
MUW,2022-01-30 06:13:12,Conductivity Pump,1
MUW,2022-01-30 06:16:12,Conductivity Pump,0
MUW,2022-01-30 06:17:52,Conductivity Pump,1
MUW,2022-01-30 06:20:52,Conductivity Pump,0
MUW,2022-01-30 06:22:32,Conductivity Pump,1
MUW,2022-01-30 06:24:50,Conductivity Pump,0
MUW,2022-01-30 06:32:50,pH Pump,1
MUW,2022-01-30 06:33:10,pH Pump,0
MUW,2022-01-30 06:36:03,pH Pump,1
MUW,2022-01-30 06:36:23,pH Pump,0
MUW,2022-01-30 06:37:54,Heat Ex Comp,0
MUW,2022-01-30 06:40:03,pH Pump,1
MUW,2022-01-30 06:40:23,pH Pump,0
MUW,2022-01-30 06:47:45,Conductivity Pump,1
MUW,2022-01-30 06:49:19,Conductivity Pump,0
MUW,2022-01-30 06:50:59,Conductivity Pump,1
MUW,2022-01-30 06:53:59,Conductivity Pump,0
MUW,2022-01-30 06:55:39,Conductivity Pump,1
MUW,2022-01-30 06:58:39,Conductivity Pump,0
MUW,2022-01-30 07:00:19,Conductivity Pump,1
MUW,2022-01-30 07:03:19,Conductivity Pump,0
MUW,2022-01-30 07:03:29,pH Pump,1
MUW,2022-01-30 07:03:49,pH Pump,0
MUW,2022-01-30 07:04:59,Conductivity Pump,1
MUW,2022-01-30 07:07:09,pH Pump,1
MUW,2022-01-30 07:07:30,pH Pump,0
MUW,2022-01-30 07:07:59,Conductivity Pump,0
MUW,2022-01-30 07:08:25,Heat Ex Comp,1
MUW,2022-01-30 07:09:39,Conductivity Pump,1
MUW,2022-01-30 07:11:10,pH Pump,1
MUW,2022-01-30 07:11:29,pH Pump,0
MUW,2022-01-30 07:12:39,Conductivity Pump,0
MUW,2022-01-30 07:14:19,Conductivity Pump,1
MUW,2022-01-30 07:15:10,pH Pump,1
MUW,2022-01-30 07:15:29,pH Pump,0
MUW,2022-01-30 07:17:19,Conductivity Pump,0
MUW,2022-01-30 07:18:59,Conductivity Pump,1
MUW,2022-01-30 07:19:09,pH Pump,1
MUW,2022-01-30 07:19:30,pH Pump,0
MUW,2022-01-30 07:21:59,Conductivity Pump,0
MUW,2022-01-30 07:23:10,pH Pump,1
MUW,2022-01-30 07:23:30,pH Pump,0
MUW,2022-01-30 07:23:39,Conductivity Pump,1
MUW,2022-01-30 07:26:22,Conductivity Pump,0
MUW,2022-01-30 07:27:09,pH Pump,1
MUW,2022-01-30 07:27:30,pH Pump,0
MUW,2022-01-30 07:31:10,pH Pump,1
MUW,2022-01-30 07:31:29,pH Pump,0
MUW,2022-01-30 07:35:10,pH Pump,1
MUW,2022-01-30 07:35:30,pH Pump,0
MUW,2022-01-30 07:39:10,pH Pump,1
MUW,2022-01-30 07:39:30,pH Pump,0
MUW,2022-01-30 07:43:10,pH Pump,1
MUW,2022-01-30 07:43:30,pH Pump,0
MUW,2022-01-30 07:45:28,Conductivity Pump,1
MUW,2022-01-30 07:47:10,pH Pump,1
MUW,2022-01-30 07:47:30,pH Pump,0
MUW,2022-01-30 07:47:42,Conductivity Pump,0
MUW,2022-01-30 07:49:22,Conductivity Pump,1
MUW,2022-01-30 07:52:22,Conductivity Pump,0
MUW,2022-01-30 07:54:02,Conductivity Pump,1
MUW,2022-01-30 07:57:02,Conductivity Pump,0
MUW,2022-01-30 07:58:42,Conductivity Pump,1
MUW,2022-01-30 08:00:18,Conductivity Pump,0
MUW,2022-01-30 08:14:34,Heat Ex Comp,0
MUW,2022-01-30 08:15:15,pH Pump,1
MUW,2022-01-30 08:15:35,pH Pump,0
MUW,2022-01-30 08:23:10,Conductivity Pump,1
MUW,2022-01-30 08:25:29,Conductivity Pump,0
MUW,2022-01-30 08:27:09,Conductivity Pump,1
MUW,2022-01-30 08:28:10,pH Pump,1
MUW,2022-01-30 08:28:30,pH Pump,0
MUW,2022-01-30 08:30:09,Conductivity Pump,0
MUW,2022-01-30 08:31:26,pH Pump,1
MUW,2022-01-30 08:31:47,pH Pump,0
MUW,2022-01-30 08:31:49,Conductivity Pump,1
MUW,2022-01-30 08:34:49,Conductivity Pump,0
MUW,2022-01-30 08:35:26,pH Pump,1
MUW,2022-01-30 08:35:46,pH Pump,0
MUW,2022-01-30 08:36:29,Conductivity Pump,1
MUW,2022-01-30 08:39:26,pH Pump,1
MUW,2022-01-30 08:39:29,Conductivity Pump,0
MUW,2022-01-30 08:39:46,pH Pump,0
MUW,2022-01-30 08:41:09,Conductivity Pump,1
MUW,2022-01-30 08:43:27,pH Pump,1
MUW,2022-01-30 08:43:46,pH Pump,0
MUW,2022-01-30 08:44:09,Conductivity Pump,0
MUW,2022-01-30 08:45:46,Heat Ex Comp,1
MUW,2022-01-30 08:45:49,Conductivity Pump,1
MUW,2022-01-30 08:48:32,pH Pump,1
MUW,2022-01-30 08:48:49,Conductivity Pump,0
MUW,2022-01-30 08:48:52,pH Pump,0
MUW,2022-01-30 08:50:29,Conductivity Pump,1
MUW,2022-01-30 08:51:26,pH Pump,1
MUW,2022-01-30 08:51:47,pH Pump,0
MUW,2022-01-30 08:53:29,Conductivity Pump,0
MUW,2022-01-30 08:55:09,Conductivity Pump,1
MUW,2022-01-30 08:55:27,pH Pump,1
MUW,2022-01-30 08:55:46,pH Pump,0
MUW,2022-01-30 08:58:09,Conductivity Pump,0
MUW,2022-01-30 08:59:27,pH Pump,1
MUW,2022-01-30 08:59:46,pH Pump,0
MUW,2022-01-30 08:59:49,Conductivity Pump,1
MUW,2022-01-30 09:00:35,Conductivity Pump,0
MUW,2022-01-30 09:03:26,pH Pump,1
MUW,2022-01-30 09:03:47,pH Pump,0
MUW,2022-01-30 09:07:27,pH Pump,1
MUW,2022-01-30 09:07:47,pH Pump,0
MUW,2022-01-30 09:17:19,Conductivity Pump,1
MUW,2022-01-30 09:20:19,Conductivity Pump,0
MUW,2022-01-30 09:22:00,Conductivity Pump,1
MUW,2022-01-30 09:24:59,Conductivity Pump,0
MUW,2022-01-30 09:26:39,Conductivity Pump,1
MUW,2022-01-30 09:29:39,Conductivity Pump,0
MUW,2022-01-30 09:31:19,Conductivity Pump,1
MUW,2022-01-30 09:31:47,Conductivity Pump,0
MUW,2022-01-30 09:34:28,pH Pump,1
MUW,2022-01-30 09:34:48,pH Pump,0
MUW,2022-01-30 09:37:17,pH Pump,1
MUW,2022-01-30 09:37:37,pH Pump,0
MUW,2022-01-30 09:41:17,pH Pump,1
MUW,2022-01-30 09:41:37,pH Pump,0
MUW,2022-01-30 09:45:18,pH Pump,1
MUW,2022-01-30 09:45:37,pH Pump,0
MUW,2022-01-30 09:49:17,pH Pump,1
MUW,2022-01-30 09:49:37,pH Pump,0
MUW,2022-01-30 09:51:45,Conductivity Pump,1
MUW,2022-01-30 09:53:18,pH Pump,1
MUW,2022-01-30 09:53:37,pH Pump,0
MUW,2022-01-30 09:54:45,Conductivity Pump,0
MUW,2022-01-30 09:55:01,Heat Ex Comp,0
MUW,2022-01-30 09:56:26,Conductivity Pump,1
MUW,2022-01-30 09:57:18,pH Pump,1
MUW,2022-01-30 09:57:37,pH Pump,0
MUW,2022-01-30 09:59:25,Conductivity Pump,0
MUW,2022-01-30 10:01:06,Conductivity Pump,1
MUW,2022-01-30 10:04:05,Conductivity Pump,0
MUW,2022-01-30 10:24:08,Conductivity Pump,1
MUW,2022-01-30 10:27:08,Conductivity Pump,0
MUW,2022-01-30 10:28:48,Conductivity Pump,1
MUW,2022-01-30 10:31:45,pH Pump,1
MUW,2022-01-30 10:31:48,Conductivity Pump,0
MUW,2022-01-30 10:32:05,pH Pump,0
MUW,2022-01-30 10:32:39,Heat Ex Comp,1
MUW,2022-01-30 10:33:28,Conductivity Pump,1
MUW,2022-01-30 10:35:20,pH Pump,1
MUW,2022-01-30 10:35:40,pH Pump,0
MUW,2022-01-30 10:36:28,Conductivity Pump,0
MUW,2022-01-30 10:38:08,Conductivity Pump,1
MUW,2022-01-30 10:39:20,pH Pump,1
MUW,2022-01-30 10:39:40,pH Pump,0
MUW,2022-01-30 10:40:36,Conductivity Pump,0
MUW,2022-01-30 10:43:20,pH Pump,1
MUW,2022-01-30 10:43:40,pH Pump,0
MUW,2022-01-30 10:47:20,pH Pump,1
MUW,2022-01-30 10:47:39,pH Pump,0
MUW,2022-01-30 10:49:08,Conductivity Pump,1
MUW,2022-01-30 10:51:16,Conductivity Pump,0
MUW,2022-01-30 10:51:20,pH Pump,1
MUW,2022-01-30 10:51:40,pH Pump,0
MUW,2022-01-30 10:52:56,Conductivity Pump,1
MUW,2022-01-30 10:55:20,pH Pump,1
MUW,2022-01-30 10:55:40,pH Pump,0
MUW,2022-01-30 10:55:56,Conductivity Pump,0
MUW,2022-01-30 10:57:36,Conductivity Pump,1
MUW,2022-01-30 10:59:20,pH Pump,1
MUW,2022-01-30 10:59:40,pH Pump,0
MUW,2022-01-30 11:00:36,Conductivity Pump,0
MUW,2022-01-30 11:02:16,Conductivity Pump,1
MUW,2022-01-30 11:03:20,pH Pump,1
MUW,2022-01-30 11:03:40,pH Pump,0
MUW,2022-01-30 11:05:16,Conductivity Pump,0
MUW,2022-01-30 11:06:56,Conductivity Pump,1
MUW,2022-01-30 11:07:20,pH Pump,1
MUW,2022-01-30 11:07:40,pH Pump,0
MUW,2022-01-30 11:09:56,Conductivity Pump,0
MUW,2022-01-30 11:11:20,pH Pump,1
MUW,2022-01-30 11:11:36,Conductivity Pump,1
MUW,2022-01-30 11:11:40,pH Pump,0
MUW,2022-01-30 11:14:36,Conductivity Pump,0
MUW,2022-01-30 11:15:20,pH Pump,1
MUW,2022-01-30 11:15:40,pH Pump,0
MUW,2022-01-30 11:16:16,Conductivity Pump,1
MUW,2022-01-30 11:19:16,Conductivity Pump,0
MUW,2022-01-30 11:20:56,Conductivity Pump,1
MUW,2022-01-30 11:23:56,Conductivity Pump,0
MUW,2022-01-30 11:25:36,Conductivity Pump,1
MUW,2022-01-30 11:28:36,Conductivity Pump,0
MUW,2022-01-30 11:30:16,Conductivity Pump,1
MUW,2022-01-30 11:31:52,Conductivity Pump,0
MUW,2022-01-30 11:44:46,pH Pump,1
MUW,2022-01-30 11:45:06,pH Pump,0
MUW,2022-01-30 11:47:54,pH Pump,1
MUW,2022-01-30 11:48:15,pH Pump,0
MUW,2022-01-30 11:51:52,Conductivity Pump,1
MUW,2022-01-30 11:51:55,pH Pump,1
MUW,2022-01-30 11:52:14,pH Pump,0
MUW,2022-01-30 11:54:19,Conductivity Pump,0
MUW,2022-01-30 11:55:54,pH Pump,1
MUW,2022-01-30 11:55:59,Conductivity Pump,1
MUW,2022-01-30 11:56:14,pH Pump,0
MUW,2022-01-30 11:58:59,Conductivity Pump,0
MUW,2022-01-30 11:59:55,pH Pump,1
MUW,2022-01-30 12:00:14,pH Pump,0
MUW,2022-01-30 12:00:39,Conductivity Pump,1
MUW,2022-01-30 12:03:39,Conductivity Pump,0
MUW,2022-01-30 12:03:54,pH Pump,1
MUW,2022-01-30 12:04:14,pH Pump,0
MUW,2022-01-30 12:05:19,Conductivity Pump,1
MUW,2022-01-30 12:07:55,pH Pump,1
MUW,2022-01-30 12:08:14,pH Pump,0
MUW,2022-01-30 12:08:19,Conductivity Pump,0
MUW,2022-01-30 12:09:59,Conductivity Pump,1
MUW,2022-01-30 12:11:55,pH Pump,1
MUW,2022-01-30 12:12:15,pH Pump,0
MUW,2022-01-30 12:12:59,Conductivity Pump,0
MUW,2022-01-30 12:14:39,Conductivity Pump,1
MUW,2022-01-30 12:15:54,pH Pump,1
MUW,2022-01-30 12:16:15,pH Pump,0
MUW,2022-01-30 12:17:39,Conductivity Pump,0
MUW,2022-01-30 12:19:19,Conductivity Pump,1
MUW,2022-01-30 12:19:54,pH Pump,1
MUW,2022-01-30 12:20:14,pH Pump,0
MUW,2022-01-30 12:22:19,Conductivity Pump,0
MUW,2022-01-30 12:23:59,Conductivity Pump,1
MUW,2022-01-30 12:24:33,Conductivity Pump,0
MUW,2022-01-30 12:40:50,Conductivity Pump,1
MUW,2022-01-30 12:42:18,Heat Ex Comp,0
MUW,2022-01-30 12:42:34,Conductivity Pump,0
MUW,2022-01-30 12:44:14,Conductivity Pump,1
MUW,2022-01-30 12:47:14,Conductivity Pump,0
MUW,2022-01-30 12:48:54,Conductivity Pump,1
MUW,2022-01-30 12:51:54,Conductivity Pump,0
MUW,2022-01-30 12:53:35,Conductivity Pump,1
MUW,2022-01-30 12:54:53,pH Pump,1
MUW,2022-01-30 12:55:12,pH Pump,0
MUW,2022-01-30 12:56:32,Conductivity Pump,0
MUW,2022-01-30 12:57:57,pH Pump,1
MUW,2022-01-30 12:58:17,pH Pump,0
MUW,2022-01-30 13:01:57,pH Pump,1
MUW,2022-01-30 13:02:17,pH Pump,0
MUW,2022-01-30 13:05:57,pH Pump,1
MUW,2022-01-30 13:06:17,pH Pump,0
MUW,2022-01-30 13:09:57,pH Pump,1
MUW,2022-01-30 13:10:17,pH Pump,0
MUW,2022-01-30 13:12:31,Heat Ex Comp,1
MUW,2022-01-30 13:13:57,pH Pump,1
MUW,2022-01-30 13:14:17,pH Pump,0
MUW,2022-01-30 13:17:57,pH Pump,1
MUW,2022-01-30 13:18:17,pH Pump,0
MUW,2022-01-30 13:21:18,Conductivity Pump,1
MUW,2022-01-30 13:21:57,pH Pump,1
MUW,2022-01-30 13:22:17,pH Pump,0
MUW,2022-01-30 13:23:05,Conductivity Pump,0
MUW,2022-01-30 13:24:45,Conductivity Pump,1
MUW,2022-01-30 13:25:57,pH Pump,1
MUW,2022-01-30 13:26:17,pH Pump,0
MUW,2022-01-30 13:27:45,Conductivity Pump,0
MUW,2022-01-30 13:29:25,Conductivity Pump,1
MUW,2022-01-30 13:29:57,pH Pump,1
MUW,2022-01-30 13:30:17,pH Pump,0
MUW,2022-01-30 13:32:25,Conductivity Pump,0
MUW,2022-01-30 13:33:57,pH Pump,1
MUW,2022-01-30 13:34:06,Conductivity Pump,1
MUW,2022-01-30 13:34:17,pH Pump,0
MUW,2022-01-30 13:37:05,Conductivity Pump,0
MUW,2022-01-30 13:37:57,pH Pump,1
MUW,2022-01-30 13:38:17,pH Pump,0
MUW,2022-01-30 13:38:45,Conductivity Pump,1
MUW,2022-01-30 13:41:45,Conductivity Pump,0
MUW,2022-01-30 13:41:57,pH Pump,1
MUW,2022-01-30 13:42:17,pH Pump,0
MUW,2022-01-30 13:43:25,Conductivity Pump,1
MUW,2022-01-30 13:45:57,pH Pump,1
MUW,2022-01-30 13:46:17,pH Pump,0
MUW,2022-01-30 13:46:25,Conductivity Pump,0
MUW,2022-01-30 13:48:06,Conductivity Pump,1
MUW,2022-01-30 13:49:57,pH Pump,1
MUW,2022-01-30 13:50:17,pH Pump,0
MUW,2022-01-30 13:51:05,Conductivity Pump,0
MUW,2022-01-30 13:52:45,Conductivity Pump,1
MUW,2022-01-30 13:55:45,Conductivity Pump,0
MUW,2022-01-30 13:57:26,Conductivity Pump,1
MUW,2022-01-30 14:00:25,Conductivity Pump,0
MUW,2022-01-30 14:13:52,Conductivity Pump,1
MUW,2022-01-30 14:16:22,pH Pump,1
MUW,2022-01-30 14:16:42,pH Pump,0
MUW,2022-01-30 14:16:51,Conductivity Pump,0
MUW,2022-01-30 14:18:32,Conductivity Pump,1
MUW,2022-01-30 14:19:48,pH Pump,1
MUW,2022-01-30 14:20:07,pH Pump,0
MUW,2022-01-30 14:21:31,Conductivity Pump,0
MUW,2022-01-30 14:23:12,Conductivity Pump,1
MUW,2022-01-30 14:23:48,pH Pump,1
MUW,2022-01-30 14:24:07,pH Pump,0
MUW,2022-01-30 14:26:12,Conductivity Pump,0
MUW,2022-01-30 14:27:48,pH Pump,1
MUW,2022-01-30 14:27:51,Conductivity Pump,1
MUW,2022-01-30 14:28:08,pH Pump,0
MUW,2022-01-30 14:28:53,Conductivity Pump,0
MUW,2022-01-30 14:31:48,pH Pump,1
MUW,2022-01-30 14:32:08,pH Pump,0
MUW,2022-01-30 14:35:48,pH Pump,1
MUW,2022-01-30 14:36:08,pH Pump,0
MUW,2022-01-30 14:39:48,pH Pump,1
MUW,2022-01-30 14:40:08,pH Pump,0
MUW,2022-01-30 14:43:48,pH Pump,1
MUW,2022-01-30 14:44:08,pH Pump,0
MUW,2022-01-30 14:47:48,pH Pump,1
MUW,2022-01-30 14:48:08,pH Pump,0
MUW,2022-01-30 14:49:34,Conductivity Pump,1
MUW,2022-01-30 14:51:48,pH Pump,1
MUW,2022-01-30 14:51:54,Conductivity Pump,0
MUW,2022-01-30 14:52:08,pH Pump,0
MUW,2022-01-30 14:52:27,Heat Ex Comp,0
MUW,2022-01-30 14:53:35,Conductivity Pump,1
MUW,2022-01-30 14:55:48,pH Pump,1
MUW,2022-01-30 14:56:08,pH Pump,0
MUW,2022-01-30 14:56:35,Conductivity Pump,0
MUW,2022-01-30 14:58:15,Conductivity Pump,1
MUW,2022-01-30 15:01:14,Conductivity Pump,0
MUW,2022-01-30 15:02:55,Conductivity Pump,1
MUW,2022-01-30 15:03:19,Conductivity Pump,0
MUW,2022-01-30 15:17:24,Conductivity Pump,1
MUW,2022-01-30 15:19:46,Heat Ex Comp,1
MUW,2022-01-30 15:20:24,Conductivity Pump,0
MUW,2022-01-30 15:21:46,pH Pump,1
MUW,2022-01-30 15:22:04,Conductivity Pump,1
MUW,2022-01-30 15:22:06,pH Pump,0
MUW,2022-01-30 15:25:04,Conductivity Pump,0
MUW,2022-01-30 15:25:39,pH Pump,1
MUW,2022-01-30 15:25:58,pH Pump,0
MUW,2022-01-30 15:26:44,Conductivity Pump,1
MUW,2022-01-30 15:29:39,pH Pump,1
MUW,2022-01-30 15:29:44,Conductivity Pump,0
MUW,2022-01-30 15:29:59,pH Pump,0
MUW,2022-01-30 15:31:24,Conductivity Pump,1
MUW,2022-01-30 15:33:39,pH Pump,1
MUW,2022-01-30 15:33:59,pH Pump,0
MUW,2022-01-30 15:34:24,Conductivity Pump,0
MUW,2022-01-30 15:36:04,Conductivity Pump,1
MUW,2022-01-30 15:37:39,pH Pump,1
MUW,2022-01-30 15:37:58,pH Pump,0
MUW,2022-01-30 15:39:04,Conductivity Pump,0
MUW,2022-01-30 15:40:44,Conductivity Pump,1
MUW,2022-01-30 15:41:39,pH Pump,1
MUW,2022-01-30 15:41:59,pH Pump,0
MUW,2022-01-30 15:43:44,Conductivity Pump,0
MUW,2022-01-30 15:45:24,Conductivity Pump,1
MUW,2022-01-30 15:45:39,pH Pump,1
MUW,2022-01-30 15:45:59,pH Pump,0
MUW,2022-01-30 15:48:24,Conductivity Pump,0
MUW,2022-01-30 15:49:39,pH Pump,1
MUW,2022-01-30 15:49:58,pH Pump,0
MUW,2022-01-30 15:50:04,Conductivity Pump,1
MUW,2022-01-30 15:53:04,Conductivity Pump,0
MUW,2022-01-30 15:53:38,pH Pump,1
MUW,2022-01-30 15:53:59,pH Pump,0
MUW,2022-01-30 15:54:44,Conductivity Pump,1
MUW,2022-01-30 15:57:39,pH Pump,1
MUW,2022-01-30 15:57:44,Conductivity Pump,0
MUW,2022-01-30 15:57:59,pH Pump,0
MUW,2022-01-30 15:59:24,Conductivity Pump,1
MUW,2022-01-30 16:00:10,Conductivity Pump,0
MUW,2022-01-30 16:01:39,pH Pump,1
MUW,2022-01-30 16:01:59,pH Pump,0
MUW,2022-01-30 16:05:39,pH Pump,1
MUW,2022-01-30 16:05:59,pH Pump,0
MUW,2022-01-30 16:09:39,pH Pump,1
MUW,2022-01-30 16:09:59,pH Pump,0
MUW,2022-01-30 16:13:39,pH Pump,1
MUW,2022-01-30 16:13:59,pH Pump,0
MUW,2022-01-30 16:17:39,pH Pump,1
MUW,2022-01-30 16:17:59,pH Pump,0
MUW,2022-01-30 16:20:07,Conductivity Pump,1
MUW,2022-01-30 16:21:39,pH Pump,1
MUW,2022-01-30 16:21:58,pH Pump,0
MUW,2022-01-30 16:23:07,Conductivity Pump,0
MUW,2022-01-30 16:24:47,Conductivity Pump,1
MUW,2022-01-30 16:25:39,pH Pump,1
MUW,2022-01-30 16:25:59,pH Pump,0
MUW,2022-01-30 16:27:47,Conductivity Pump,0
MUW,2022-01-30 16:29:27,Conductivity Pump,1
MUW,2022-01-30 16:29:39,pH Pump,1
MUW,2022-01-30 16:29:59,pH Pump,0
MUW,2022-01-30 16:32:27,Conductivity Pump,0
MUW,2022-01-30 16:33:39,pH Pump,1
MUW,2022-01-30 16:33:59,pH Pump,0
MUW,2022-01-30 16:34:07,Conductivity Pump,1
MUW,2022-01-30 16:34:32,Conductivity Pump,0
MUW,2022-01-30 16:37:39,pH Pump,1
MUW,2022-01-30 16:37:59,pH Pump,0
MUW,2022-01-30 16:41:39,pH Pump,1
MUW,2022-01-30 16:41:59,pH Pump,0
MUW,2022-01-30 16:45:39,pH Pump,1
MUW,2022-01-30 16:45:59,pH Pump,0
MUW,2022-01-30 16:51:11,Conductivity Pump,1
MUW,2022-01-30 16:52:42,Conductivity Pump,0
MUW,2022-01-30 16:54:22,Conductivity Pump,1
MUW,2022-01-30 16:57:22,Conductivity Pump,0
MUW,2022-01-30 16:59:03,Conductivity Pump,1
MUW,2022-01-30 17:02:02,Conductivity Pump,0
MUW,2022-01-30 17:03:42,Conductivity Pump,1
MUW,2022-01-30 17:06:42,Conductivity Pump,0
MUW,2022-01-30 17:08:23,Conductivity Pump,1
MUW,2022-01-30 17:11:15,pH Pump,1
MUW,2022-01-30 17:11:22,Conductivity Pump,0
MUW,2022-01-30 17:11:35,pH Pump,0
MUW,2022-01-30 17:13:03,Conductivity Pump,1
MUW,2022-01-30 17:15:15,pH Pump,1
MUW,2022-01-30 17:15:35,pH Pump,0
MUW,2022-01-30 17:16:02,Conductivity Pump,0
MUW,2022-01-30 17:17:43,Conductivity Pump,1
MUW,2022-01-30 17:19:15,pH Pump,1
MUW,2022-01-30 17:19:35,pH Pump,0
MUW,2022-01-30 17:20:43,Conductivity Pump,0
MUW,2022-01-30 17:22:22,Conductivity Pump,1
MUW,2022-01-30 17:23:15,pH Pump,1
MUW,2022-01-30 17:23:35,pH Pump,0
MUW,2022-01-30 17:25:22,Conductivity Pump,0
MUW,2022-01-30 17:27:03,Conductivity Pump,1
MUW,2022-01-30 17:27:15,pH Pump,1
MUW,2022-01-30 17:27:35,pH Pump,0
MUW,2022-01-30 17:30:02,Conductivity Pump,0
MUW,2022-01-30 17:31:15,pH Pump,1
MUW,2022-01-30 17:31:35,pH Pump,0
MUW,2022-01-30 17:33:58,Heat Ex Comp,0
MUW,2022-01-30 17:35:15,pH Pump,1
MUW,2022-01-30 17:35:35,pH Pump,0
MUW,2022-01-30 17:48:43,Conductivity Pump,1
MUW,2022-01-30 17:51:43,Conductivity Pump,0
MUW,2022-01-30 17:52:45,Conductivity Pump,1
MUW,2022-01-30 17:54:59,pH Pump,1
MUW,2022-01-30 17:55:19,pH Pump,0
MUW,2022-01-30 17:55:45,Conductivity Pump,0
MUW,2022-01-30 17:57:26,Conductivity Pump,1
MUW,2022-01-30 17:58:59,pH Pump,1
MUW,2022-01-30 17:59:19,pH Pump,0
MUW,2022-01-30 18:00:26,Conductivity Pump,0
MUW,2022-01-30 18:02:06,Conductivity Pump,1
MUW,2022-01-30 18:02:27,Conductivity Pump,0
MUW,2022-01-30 18:02:59,pH Pump,1
MUW,2022-01-30 18:03:19,pH Pump,0
MUW,2022-01-30 18:04:30,Heat Ex Comp,1
MUW,2022-01-30 18:06:59,pH Pump,1
MUW,2022-01-30 18:07:19,pH Pump,0
MUW,2022-01-30 18:10:59,pH Pump,1
MUW,2022-01-30 18:11:19,pH Pump,0
MUW,2022-01-30 18:14:59,pH Pump,1
MUW,2022-01-30 18:15:19,pH Pump,0
MUW,2022-01-30 18:18:33,Conductivity Pump,1
MUW,2022-01-30 18:18:59,pH Pump,1
MUW,2022-01-30 18:19:19,pH Pump,0
MUW,2022-01-30 18:20:41,Conductivity Pump,0
MUW,2022-01-30 18:22:21,Conductivity Pump,1
MUW,2022-01-30 18:22:59,pH Pump,1
MUW,2022-01-30 18:23:19,pH Pump,0
MUW,2022-01-30 18:25:21,Conductivity Pump,0
MUW,2022-01-30 18:26:59,pH Pump,1
MUW,2022-01-30 18:27:01,Conductivity Pump,1
MUW,2022-01-30 18:27:19,pH Pump,0
MUW,2022-01-30 18:30:01,Conductivity Pump,0
MUW,2022-01-30 18:30:59,pH Pump,1
MUW,2022-01-30 18:31:19,pH Pump,0
MUW,2022-01-30 18:31:41,Conductivity Pump,1
MUW,2022-01-30 18:34:41,Conductivity Pump,0
MUW,2022-01-30 18:34:59,pH Pump,1
MUW,2022-01-30 18:35:19,pH Pump,0
MUW,2022-01-30 18:38:59,pH Pump,1
MUW,2022-01-30 18:39:19,pH Pump,0
MUW,2022-01-30 18:42:59,pH Pump,1
MUW,2022-01-30 18:43:12,Conductivity Pump,1
MUW,2022-01-30 18:43:19,pH Pump,0
