Rack_Number,Date,Time,Month,Year,Level,Temperature,pH,Conductivity,Flow
Rack 6,11/29/2021,15:28:27,2021-11,2021,8.6,23.3,7.62,834,16
Rack 6,11/29/2021,15:29:27,2021-11,2021,8.6,23.4,7.62,834,16
Rack 6,11/29/2021,15:30:26,2021-11,2021,8.5,23.4,7.62,834,16
Rack 6,11/29/2021,15:31:26,2021-11,2021,8.6,23.4,7.62,836,16
Rack 6,11/29/2021,15:32:27,2021-11,2021,8.6,23.5,7.62,833,17
Rack 6,11/29/2021,15:33:27,2021-11,2021,8.6,23.5,7.62,832,16
Rack 6,11/29/2021,15:34:27,2021-11,2021,8.6,23.5,7.59,832,16
Rack 6,11/29/2021,15:35:26,2021-11,2021,8.6,23.5,7.59,832,16
Rack 6,11/29/2021,15:36:27,2021-11,2021,8.6,23.5,7.59,832,16
Rack 6,11/29/2021,15:37:27,2021-11,2021,8.6,23.2,7.59,832,16
Rack 6,11/29/2021,15:38:27,2021-11,2021,8.6,23,7.59,834,16
Rack 6,11/29/2021,15:39:27,2021-11,2021,8.6,23.1,7.59,832,16
Rack 6,11/29/2021,15:40:27,2021-11,2021,8.6,23.2,7.59,831,16
Rack 6,11/29/2021,15:41:27,2021-11,2021,8.6,23.3,7.59,832,17
Rack 6,11/29/2021,15:42:27,2021-11,2021,8.6,23.4,7.59,832,16
Rack 6,11/29/2021,15:43:27,2021-11,2021,8.6,23.4,7.59,832,17
Rack 6,11/29/2021,15:44:27,2021-11,2021,8.6,23.5,7.59,832,16
Rack 6,11/29/2021,15:45:27,2021-11,2021,8.6,23.5,7.59,832,16
Rack 6,11/29/2021,15:46:27,2021-11,2021,8.6,23.5,7.59,832,16
Rack 6,11/29/2021,15:47:27,2021-11,2021,8.6,23.5,7.59,832,16
Rack 6,11/29/2021,15:48:27,2021-11,2021,8.6,23.5,7.59,832,16
Rack 6,11/29/2021,15:49:27,2021-11,2021,8.6,23.4,7.59,832,16
Rack 6,11/29/2021,15:50:27,2021-11,2021,8.5,23.2,7.59,832,16
Rack 6,11/29/2021,15:51:27,2021-11,2021,8.6,23,7.59,831,16
Rack 6,11/29/2021,15:52:27,2021-11,2021,8.6,23.1,7.59,832,16
Rack 6,11/29/2021,15:53:27,2021-11,2021,8.6,23.3,7.59,831,16
Rack 6,11/29/2021,15:54:27,2021-11,2021,8.6,23.3,7.59,833,16
Rack 6,11/29/2021,15:55:27,2021-11,2021,8.6,23.4,7.59,832,16
Rack 6,11/29/2021,15:56:27,2021-11,2021,8.6,23.4,7.59,831,16
Rack 6,11/29/2021,15:57:27,2021-11,2021,8.6,23.4,7.59,831,16
Rack 6,11/29/2021,15:58:27,2021-11,2021,8.6,23.5,7.59,830,16
Rack 6,11/29/2021,15:59:27,2021-11,2021,8.6,23.5,7.59,831,16
Rack 6,11/29/2021,16:00:27,2021-11,2021,8.6,23.5,7.59,831,16
Rack 6,11/29/2021,16:01:27,2021-11,2021,8.6,23.5,7.59,829,17
Rack 6,11/29/2021,16:02:27,2021-11,2021,8.6,23.3,7.59,831,16
Rack 6,11/29/2021,16:03:27,2021-11,2021,8.6,23.1,7.59,831,16
Rack 6,11/29/2021,16:04:27,2021-11,2021,8.6,23,7.59,832,16
Rack 6,11/29/2021,16:05:27,2021-11,2021,8.6,23.2,7.59,830,16
Rack 6,11/29/2021,16:06:27,2021-11,2021,8.6,23.3,7.59,830,16
Rack 6,11/29/2021,16:07:27,2021-11,2021,8.5,23.4,7.59,830,16
Rack 6,11/29/2021,16:08:27,2021-11,2021,8.5,23.4,7.59,830,16
Rack 6,11/29/2021,16:09:27,2021-11,2021,8.4,23.4,7.59,830,16
Rack 6,11/29/2021,16:10:28,2021-11,2021,8.4,23.5,7.59,830,16
Rack 6,11/29/2021,16:11:27,2021-11,2021,8.4,23.5,7.59,829,16
Rack 6,11/29/2021,16:12:27,2021-11,2021,8.4,23.5,7.59,829,16
Rack 6,11/29/2021,16:13:27,2021-11,2021,8.4,23.5,7.59,830,16
Rack 6,11/29/2021,16:14:27,2021-11,2021,8.4,23.5,7.59,830,16
Rack 6,11/29/2021,16:15:28,2021-11,2021,8.4,23.2,7.59,830,16
Rack 6,11/29/2021,16:16:28,2021-11,2021,8.4,23,7.59,830,16
Rack 6,11/29/2021,16:17:27,2021-11,2021,8.4,23,7.59,830,16
Rack 6,11/29/2021,16:18:27,2021-11,2021,8.4,23.2,7.59,829,16
Rack 6,11/29/2021,16:19:28,2021-11,2021,8.4,23.3,7.59,829,16
Rack 6,11/29/2021,16:20:28,2021-11,2021,8.4,23.4,7.59,829,16
Rack 6,11/29/2021,16:21:28,2021-11,2021,8.4,23.4,7.59,829,16
Rack 6,11/29/2021,16:22:27,2021-11,2021,8.4,23.4,7.59,829,16
Rack 6,11/29/2021,16:23:27,2021-11,2021,8.4,23.5,7.59,829,16
Rack 6,11/29/2021,16:24:28,2021-11,2021,8.5,23.5,7.59,829,16
Rack 6,11/29/2021,16:25:27,2021-11,2021,8.5,23.5,7.59,829,16
Rack 6,11/29/2021,16:26:28,2021-11,2021,8.6,23.5,7.59,829,16
Rack 6,11/29/2021,16:27:28,2021-11,2021,8.6,23.4,7.59,829,17
Rack 6,11/29/2021,16:28:28,2021-11,2021,8.6,23.2,7.59,829,16
Rack 6,11/29/2021,16:29:28,2021-11,2021,8.6,23,7.59,827,16
Rack 6,11/29/2021,16:30:28,2021-11,2021,8.6,23.1,7.59,829,16
Rack 6,11/29/2021,16:31:28,2021-11,2021,8.6,23.2,7.62,829,16
Rack 6,11/29/2021,16:32:28,2021-11,2021,8.6,23.3,7.59,827,16
Rack 6,11/29/2021,16:33:28,2021-11,2021,8.6,23.4,7.59,827,16
Rack 6,11/29/2021,16:34:28,2021-11,2021,8.6,23.4,7.59,827,16
Rack 6,11/29/2021,16:35:28,2021-11,2021,8.6,23.4,7.59,827,16
Rack 6,11/29/2021,16:36:28,2021-11,2021,8.6,23.5,7.59,827,16
Rack 6,11/29/2021,16:37:28,2021-11,2021,8.6,23.5,7.62,827,16
Rack 6,11/29/2021,16:38:28,2021-11,2021,8.6,23.5,7.62,827,16
Rack 6,11/29/2021,16:39:28,2021-11,2021,8.6,23.5,7.62,827,16
Rack 6,11/29/2021,16:40:28,2021-11,2021,8.6,23.4,7.62,827,16
Rack 6,11/29/2021,16:41:28,2021-11,2021,8.6,23.1,7.62,829,16
Rack 6,11/29/2021,16:42:28,2021-11,2021,8.6,23,7.62,829,16
Rack 6,11/29/2021,16:43:28,2021-11,2021,8.6,23.1,7.62,827,16
Rack 6,11/29/2021,16:44:28,2021-11,2021,8.6,23.3,7.62,826,16
Rack 6,11/29/2021,16:45:28,2021-11,2021,8.6,23.4,7.62,826,16
Rack 6,11/29/2021,16:46:28,2021-11,2021,8.6,23.4,7.62,826,16
Rack 6,11/29/2021,16:47:28,2021-11,2021,8.6,23.4,7.62,826,16
Rack 6,11/29/2021,16:48:28,2021-11,2021,8.6,23.5,7.62,826,17
Rack 6,11/29/2021,16:49:28,2021-11,2021,8.6,23.5,7.62,826,16
Rack 6,11/29/2021,16:50:28,2021-11,2021,8.6,23.5,7.62,826,16
Rack 6,11/29/2021,16:51:28,2021-11,2021,8.6,23.5,7.62,826,16
Rack 6,11/29/2021,16:52:28,2021-11,2021,8.6,23.5,7.62,826,16
Rack 6,11/29/2021,16:53:28,2021-11,2021,8.6,23.3,7.62,826,16
Rack 6,11/29/2021,16:54:28,2021-11,2021,8.7,23.1,7.62,826,16
Rack 6,11/29/2021,16:55:28,2021-11,2021,8.7,23,7.62,826,16
Rack 6,11/29/2021,16:56:28,2021-11,2021,8.7,23.2,7.62,826,16
Rack 6,11/29/2021,16:57:28,2021-11,2021,8.7,23.3,7.62,826,16
Rack 6,11/29/2021,16:58:28,2021-11,2021,8.7,23.4,7.62,824,16
Rack 6,11/29/2021,16:59:29,2021-11,2021,8.6,23.4,7.62,827,16
Rack 6,11/29/2021,17:00:28,2021-11,2021,8.7,23.4,7.62,826,16
Rack 6,11/29/2021,17:01:28,2021-11,2021,8.6,23.5,7.62,824,17
Rack 6,11/29/2021,17:02:28,2021-11,2021,8.7,23.5,7.62,826,16
Rack 6,11/29/2021,17:03:29,2021-11,2021,8.7,23.5,7.62,827,16
Rack 6,11/29/2021,17:04:28,2021-11,2021,8.7,23.5,7.62,826,16
Rack 6,11/29/2021,17:05:28,2021-11,2021,8.7,23.5,7.62,826,16
Rack 6,11/29/2021,17:06:29,2021-11,2021,8.6,23.2,7.62,826,17
Rack 6,11/29/2021,17:07:28,2021-11,2021,8.6,23,7.62,826,16
Rack 6,11/29/2021,17:08:28,2021-11,2021,8.7,23,7.62,826,17
Rack 6,11/29/2021,17:09:28,2021-11,2021,8.7,23.2,7.62,826,16
Rack 6,11/29/2021,17:10:29,2021-11,2021,8.7,23.3,7.62,824,16
Rack 6,11/29/2021,17:11:28,2021-11,2021,8.7,23.4,7.62,824,17
Rack 6,11/29/2021,17:12:28,2021-11,2021,8.7,23.4,7.62,825,16
Rack 6,11/29/2021,17:13:29,2021-11,2021,8.7,23.4,7.62,825,16
Rack 6,11/29/2021,17:14:29,2021-11,2021,8.7,23.5,7.62,824,16
Rack 6,11/29/2021,17:15:28,2021-11,2021,8.7,23.5,7.62,825,16
Rack 6,11/29/2021,17:16:29,2021-11,2021,8.7,23.5,7.62,826,16
Rack 6,11/29/2021,17:17:29,2021-11,2021,8.7,23.5,7.62,826,16
Rack 6,11/29/2021,17:18:29,2021-11,2021,8.7,23.4,7.62,824,16
Rack 6,11/29/2021,17:19:29,2021-11,2021,8.7,23.1,7.62,824,16
Rack 6,11/29/2021,17:20:29,2021-11,2021,8.7,23,7.62,824,17
Rack 6,11/29/2021,17:21:29,2021-11,2021,8.7,23.1,7.62,824,16
Rack 6,11/29/2021,17:22:28,2021-11,2021,8.7,23.3,7.62,824,16
Rack 6,11/29/2021,17:23:29,2021-11,2021,8.7,23.4,7.62,825,16
Rack 6,11/29/2021,17:24:29,2021-11,2021,8.7,23.4,7.62,826,16
Rack 6,11/29/2021,17:25:29,2021-11,2021,8.7,23.4,7.62,825,16
Rack 6,11/29/2021,17:26:29,2021-11,2021,8.7,23.4,7.62,824,17
Rack 6,11/29/2021,17:27:29,2021-11,2021,8.6,23.5,7.62,825,16
Rack 6,11/29/2021,17:28:29,2021-11,2021,8.5,23.5,7.62,824,16
Rack 6,11/29/2021,17:29:29,2021-11,2021,8.5,23.5,7.62,825,16
Rack 6,11/29/2021,17:30:29,2021-11,2021,8.5,23.5,7.62,825,17
Rack 6,11/29/2021,17:31:29,2021-11,2021,8.4,23.3,7.62,824,16
Rack 6,11/29/2021,17:32:29,2021-11,2021,8.4,23.1,7.62,824,16
Rack 6,11/29/2021,17:33:29,2021-11,2021,8.4,23,7.62,824,16
Rack 6,11/29/2021,17:34:29,2021-11,2021,8.4,23.1,7.62,824,16
Rack 6,11/29/2021,17:35:29,2021-11,2021,8.4,23.3,7.62,823,16
Rack 6,11/29/2021,17:36:29,2021-11,2021,8.4,23.4,7.62,824,16
Rack 6,11/29/2021,17:37:29,2021-11,2021,8.4,23.4,7.62,823,16
Rack 6,11/29/2021,17:38:29,2021-11,2021,8.5,23.4,7.62,824,16
Rack 6,11/29/2021,17:39:29,2021-11,2021,8.4,23.5,7.62,823,16
Rack 6,11/29/2021,17:40:29,2021-11,2021,8.4,23.5,7.62,824,16
Rack 6,11/29/2021,17:41:29,2021-11,2021,8.4,23.5,7.62,823,16
Rack 6,11/29/2021,17:42:29,2021-11,2021,8.4,23.5,7.62,823,17
Rack 6,11/29/2021,17:43:29,2021-11,2021,8.5,23.5,7.62,823,17
Rack 6,11/29/2021,17:44:29,2021-11,2021,8.5,23.3,7.62,822,16
Rack 6,11/29/2021,17:45:29,2021-11,2021,8.5,23.1,7.62,823,16
Rack 6,11/29/2021,17:46:29,2021-11,2021,8.6,23,7.62,823,17
Rack 6,11/29/2021,17:47:29,2021-11,2021,8.6,23.2,7.62,823,16
Rack 6,11/29/2021,17:48:29,2021-11,2021,8.6,23.3,7.62,823,16
Rack 6,11/29/2021,17:49:29,2021-11,2021,8.6,23.4,7.62,822,16
Rack 6,11/29/2021,17:50:29,2021-11,2021,8.6,23.4,7.62,823,16
Rack 6,11/29/2021,17:51:29,2021-11,2021,8.6,23.4,7.62,824,16
Rack 6,11/29/2021,17:52:29,2021-11,2021,8.6,23.4,7.62,823,16
Rack 6,11/29/2021,17:53:29,2021-11,2021,8.6,23.5,7.62,824,16
Rack 6,11/29/2021,17:54:29,2021-11,2021,8.6,23.5,7.62,824,16
Rack 6,11/29/2021,17:55:29,2021-11,2021,8.6,23.5,7.62,824,16
Rack 6,11/29/2021,17:56:29,2021-11,2021,8.6,23.5,7.62,823,16
Rack 6,11/29/2021,17:57:29,2021-11,2021,8.6,23.2,7.62,823,16
Rack 6,11/29/2021,17:58:29,2021-11,2021,8.6,23,7.62,823,16
Rack 6,11/29/2021,17:59:29,2021-11,2021,8.6,23,7.62,823,16
Rack 6,11/29/2021,18:00:30,2021-11,2021,8.6,23.2,7.62,823,16
Rack 6,11/29/2021,18:01:29,2021-11,2021,8.6,23.3,7.62,823,16
Rack 6,11/29/2021,18:02:29,2021-11,2021,8.6,23.4,7.62,823,16
Rack 6,11/29/2021,18:03:30,2021-11,2021,8.7,23.4,7.62,823,16
Rack 6,11/29/2021,18:04:30,2021-11,2021,8.6,23.4,7.62,823,17
Rack 6,11/29/2021,18:05:29,2021-11,2021,8.6,23.4,7.62,823,16
Rack 6,11/29/2021,18:06:29,2021-11,2021,8.7,23.5,7.62,823,17
Rack 6,11/29/2021,18:07:30,2021-11,2021,8.7,23.5,7.62,823,16
Rack 6,11/29/2021,18:08:30,2021-11,2021,8.7,23.5,7.62,823,16
Rack 6,11/29/2021,18:09:29,2021-11,2021,8.7,23.4,7.62,823,16
Rack 6,11/29/2021,18:10:30,2021-11,2021,8.7,23.2,7.62,822,16
Rack 6,11/29/2021,18:11:30,2021-11,2021,8.7,23,7.62,822,16
Rack 6,11/29/2021,18:12:30,2021-11,2021,8.7,23.1,7.62,822,16
Rack 6,11/29/2021,18:13:30,2021-11,2021,8.7,23.3,7.62,821,16
Rack 6,11/29/2021,18:14:30,2021-11,2021,8.7,23.3,7.62,822,16
Rack 6,11/29/2021,18:15:30,2021-11,2021,8.7,23.4,7.62,822,16
Rack 6,11/29/2021,18:16:29,2021-11,2021,8.7,23.4,7.62,823,16
Rack 6,11/29/2021,18:17:30,2021-11,2021,8.7,23.4,7.62,823,16
Rack 6,11/29/2021,18:18:30,2021-11,2021,8.7,23.4,7.62,822,16
Rack 6,11/29/2021,18:19:30,2021-11,2021,8.7,23.5,7.62,822,16
Rack 6,11/29/2021,18:20:30,2021-11,2021,8.7,23.5,7.62,822,16
Rack 6,11/29/2021,18:21:30,2021-11,2021,8.7,23.5,7.62,822,17
Rack 6,11/29/2021,18:22:30,2021-11,2021,8.7,23.3,7.62,822,16
Rack 6,11/29/2021,18:23:30,2021-11,2021,8.7,23.1,7.62,822,16
Rack 6,11/29/2021,18:24:30,2021-11,2021,8.7,23,7.62,822,16
Rack 6,11/29/2021,18:25:30,2021-11,2021,8.7,23.2,7.62,822,16
Rack 6,11/29/2021,18:26:30,2021-11,2021,8.7,23.3,7.62,822,16
Rack 6,11/29/2021,18:27:30,2021-11,2021,8.7,23.4,7.62,822,16
Rack 6,11/29/2021,18:28:30,2021-11,2021,8.7,23.4,7.62,823,17
Rack 6,11/29/2021,18:29:30,2021-11,2021,8.7,23.4,7.62,822,16
Rack 6,11/29/2021,18:30:30,2021-11,2021,8.7,23.4,7.62,821,16
Rack 6,11/29/2021,18:31:30,2021-11,2021,8.7,23.5,7.62,822,16
Rack 6,11/29/2021,18:32:30,2021-11,2021,8.7,23.5,7.62,822,16
Rack 6,11/29/2021,18:33:30,2021-11,2021,8.7,23.5,7.62,822,16
Rack 6,11/29/2021,18:34:30,2021-11,2021,8.6,23.5,7.62,822,16
Rack 6,11/29/2021,18:35:30,2021-11,2021,8.7,23.2,7.62,821,16
Rack 6,11/29/2021,18:36:30,2021-11,2021,8.7,23,7.62,822,16
Rack 6,11/29/2021,18:37:30,2021-11,2021,8.7,23,7.62,822,16
Rack 6,11/29/2021,18:38:30,2021-11,2021,8.7,23.2,7.62,822,16
Rack 6,11/29/2021,18:39:30,2021-11,2021,8.7,23.3,7.62,821,16
Rack 6,11/29/2021,18:40:30,2021-11,2021,8.7,23.4,7.62,820,16
Rack 6,11/29/2021,18:41:30,2021-11,2021,8.7,23.4,7.62,821,16
Rack 6,11/29/2021,18:42:30,2021-11,2021,8.7,23.4,7.62,822,17
Rack 6,11/29/2021,18:43:30,2021-11,2021,8.7,23.5,7.62,822,16
Rack 6,11/29/2021,18:44:30,2021-11,2021,8.7,23.5,7.62,823,16
Rack 6,11/29/2021,18:45:30,2021-11,2021,8.7,23.5,7.62,822,16
Rack 6,11/29/2021,18:46:30,2021-11,2021,8.7,23.5,7.62,822,16
Rack 6,11/29/2021,18:47:31,2021-11,2021,8.6,23.4,7.62,822,16
Rack 6,11/29/2021,18:48:30,2021-11,2021,8.5,23.2,7.62,820,16
Rack 6,11/29/2021,18:49:30,2021-11,2021,8.4,23,7.62,821,16
Rack 6,11/29/2021,18:50:30,2021-11,2021,8.4,23.1,7.62,820,17
Rack 6,11/29/2021,18:51:30,2021-11,2021,8.4,23.3,7.62,820,16
Rack 6,11/29/2021,18:52:30,2021-11,2021,8.4,23.3,7.62,820,16
Rack 6,11/29/2021,18:53:30,2021-11,2021,8.4,23.4,7.62,820,16
Rack 6,11/29/2021,18:54:31,2021-11,2021,8.4,23.4,7.62,822,17
Rack 6,11/29/2021,18:55:31,2021-11,2021,8.4,23.4,7.62,821,16
Rack 6,11/29/2021,18:56:30,2021-11,2021,8.4,23.5,7.62,820,16
Rack 6,11/29/2021,18:57:30,2021-11,2021,8.4,23.5,7.62,820,16
Rack 6,11/29/2021,18:58:31,2021-11,2021,8.4,23.5,7.62,821,16
Rack 6,11/29/2021,18:59:31,2021-11,2021,8.4,23.5,7.62,820,16
Rack 6,11/29/2021,19:00:30,2021-11,2021,8.4,23.4,7.62,820,16
Rack 6,11/29/2021,19:01:31,2021-11,2021,8.4,23.1,7.62,821,16
Rack 6,11/29/2021,19:02:31,2021-11,2021,8.4,23,7.62,821,16
Rack 6,11/29/2021,19:03:30,2021-11,2021,8.4,23.1,7.62,820,16
Rack 6,11/29/2021,19:04:30,2021-11,2021,8.5,23.3,7.62,820,16
Rack 6,11/29/2021,19:05:31,2021-11,2021,8.5,23.4,7.62,820,16
Rack 6,11/29/2021,19:06:31,2021-11,2021,8.5,23.4,7.62,822,16
Rack 6,11/29/2021,19:07:31,2021-11,2021,8.5,23.4,7.62,820,16
Rack 6,11/29/2021,19:08:31,2021-11,2021,8.5,23.4,7.62,820,16
Rack 6,11/29/2021,19:09:31,2021-11,2021,8.6,23.5,7.62,821,16
Rack 6,11/29/2021,19:10:31,2021-11,2021,8.6,23.5,7.62,820,16
Rack 6,11/29/2021,19:11:31,2021-11,2021,8.6,23.5,7.62,820,16
Rack 6,11/29/2021,19:12:31,2021-11,2021,8.6,23.5,7.62,819,16
Rack 6,11/29/2021,19:13:31,2021-11,2021,8.6,23.3,7.62,819,16
Rack 6,11/29/2021,19:14:31,2021-11,2021,8.6,23.1,7.62,821,16
Rack 6,11/29/2021,19:15:31,2021-11,2021,8.6,23,7.62,820,16
Rack 6,11/29/2021,19:16:31,2021-11,2021,8.6,23.2,7.62,820,16
Rack 6,11/29/2021,19:17:31,2021-11,2021,8.6,23.3,7.62,821,16
Rack 6,11/29/2021,19:18:31,2021-11,2021,8.6,23.4,7.62,819,17
Rack 6,11/29/2021,19:19:31,2021-11,2021,8.6,23.4,7.62,819,16
Rack 6,11/29/2021,19:20:31,2021-11,2021,8.6,23.4,7.62,820,16
Rack 6,11/29/2021,19:21:31,2021-11,2021,8.6,23.5,7.62,820,16
Rack 6,11/29/2021,19:22:31,2021-11,2021,8.6,23.5,7.62,820,16
Rack 6,11/29/2021,19:23:31,2021-11,2021,8.6,23.5,7.62,821,16
Rack 6,11/29/2021,19:24:31,2021-11,2021,8.6,23.5,7.62,820,16
Rack 6,11/29/2021,19:25:31,2021-11,2021,8.6,23.5,7.62,819,16
Rack 6,11/29/2021,19:26:31,2021-11,2021,8.6,23.2,7.62,821,16
Rack 6,11/29/2021,19:27:31,2021-11,2021,8.6,23,7.62,819,16
Rack 6,11/29/2021,19:28:31,2021-11,2021,8.6,23,7.62,819,16
Rack 6,11/29/2021,19:29:31,2021-11,2021,8.6,23.2,7.62,820,16
Rack 6,11/29/2021,19:30:31,2021-11,2021,8.6,23.3,7.62,819,16
Rack 6,11/29/2021,19:31:31,2021-11,2021,8.6,23.4,7.62,819,16
Rack 6,11/29/2021,19:32:31,2021-11,2021,8.6,23.4,7.62,819,16
Rack 6,11/29/2021,19:33:31,2021-11,2021,8.6,23.4,7.59,818,16
Rack 6,11/29/2021,19:34:31,2021-11,2021,8.6,23.5,7.59,819,16
Rack 6,11/29/2021,19:35:31,2021-11,2021,8.6,23.5,7.62,819,16
Rack 6,11/29/2021,19:36:31,2021-11,2021,8.6,23.5,7.59,818,17
Rack 6,11/29/2021,19:37:31,2021-11,2021,8.6,23.5,7.59,819,16
Rack 6,11/29/2021,19:38:31,2021-11,2021,8.6,23.4,7.59,819,16
Rack 6,11/29/2021,19:39:31,2021-11,2021,8.6,23.2,7.59,819,17
Rack 6,11/29/2021,19:40:31,2021-11,2021,8.6,23,7.59,819,17
Rack 6,11/29/2021,19:41:31,2021-11,2021,8.6,23.1,7.59,819,16
Rack 6,11/29/2021,19:42:31,2021-11,2021,8.6,23.3,7.59,819,16
Rack 6,11/29/2021,19:43:31,2021-11,2021,8.6,23.3,7.59,819,16
Rack 6,11/29/2021,19:44:31,2021-11,2021,8.6,23.4,7.59,819,16
Rack 6,11/29/2021,19:45:31,2021-11,2021,8.6,23.4,7.59,819,16
Rack 6,11/29/2021,19:46:31,2021-11,2021,8.6,23.4,7.59,819,16
Rack 6,11/29/2021,19:47:31,2021-11,2021,8.6,23.5,7.59,819,17
Rack 6,11/29/2021,19:48:31,2021-11,2021,8.6,23.5,7.59,819,16
Rack 6,11/29/2021,19:49:32,2021-11,2021,8.6,23.5,7.59,820,16
Rack 6,11/29/2021,19:50:31,2021-11,2021,8.6,23.5,7.59,819,16
Rack 6,11/29/2021,19:51:31,2021-11,2021,8.6,23.3,7.59,818,16
Rack 6,11/29/2021,19:52:32,2021-11,2021,8.6,23.1,7.59,819,17
Rack 6,11/29/2021,19:53:32,2021-11,2021,8.6,23,7.59,819,16
Rack 6,11/29/2021,19:54:31,2021-11,2021,8.6,23.1,7.59,819,16
Rack 6,11/29/2021,19:55:31,2021-11,2021,8.6,23.3,7.59,819,16
Rack 6,11/29/2021,19:56:32,2021-11,2021,8.6,23.3,7.59,819,16
Rack 6,11/29/2021,19:57:32,2021-11,2021,8.6,23.4,7.59,818,16
Rack 6,11/29/2021,19:58:31,2021-11,2021,8.6,23.4,7.59,819,16
Rack 6,11/29/2021,19:59:32,2021-11,2021,8.6,23.4,7.59,819,16
Rack 6,11/29/2021,20:00:32,2021-11,2021,8.6,23.5,7.59,819,16
Rack 6,11/29/2021,20:01:32,2021-11,2021,8.6,23.5,7.59,819,16
Rack 6,11/29/2021,20:02:31,2021-11,2021,8.6,23.5,7.59,819,16
Rack 6,11/29/2021,20:03:32,2021-11,2021,8.6,23.5,7.59,819,16
Rack 6,11/29/2021,20:04:32,2021-11,2021,8.6,23.3,7.59,818,16
Rack 6,11/29/2021,20:05:32,2021-11,2021,8.6,23.1,7.59,819,16
Rack 6,11/29/2021,20:06:32,2021-11,2021,8.6,23,7.59,819,16
Rack 6,11/29/2021,20:07:32,2021-11,2021,8.5,23.2,7.59,818,16
Rack 6,11/29/2021,20:08:32,2021-11,2021,8.5,23.3,7.59,818,16
Rack 6,11/29/2021,20:09:32,2021-11,2021,8.5,23.4,7.59,818,16
Rack 6,11/29/2021,20:10:32,2021-11,2021,8.5,23.4,7.59,818,16
Rack 6,11/29/2021,20:11:32,2021-11,2021,8.4,23.4,7.59,819,16
Rack 6,11/29/2021,20:12:32,2021-11,2021,8.4,23.5,7.59,819,16
Rack 6,11/29/2021,20:13:32,2021-11,2021,8.4,23.5,7.59,819,16
Rack 6,11/29/2021,20:14:32,2021-11,2021,8.4,23.5,7.59,818,16
Rack 6,11/29/2021,20:15:32,2021-11,2021,8.4,23.5,7.59,818,16
Rack 6,11/29/2021,20:16:32,2021-11,2021,8.4,23.5,7.59,819,15
Rack 6,11/29/2021,20:17:32,2021-11,2021,8.4,23.2,7.59,818,16
Rack 6,11/29/2021,20:18:32,2021-11,2021,8.4,23,7.59,818,17
Rack 6,11/29/2021,20:19:32,2021-11,2021,8.4,23,7.59,818,16
Rack 6,11/29/2021,20:20:32,2021-11,2021,8.4,23.2,7.59,818,16
Rack 6,11/29/2021,20:21:32,2021-11,2021,8.4,23.3,7.59,818,16
Rack 6,11/29/2021,20:22:32,2021-11,2021,8.4,23.4,7.59,819,16
Rack 6,11/29/2021,20:23:32,2021-11,2021,8.5,23.4,7.59,819,16
Rack 6,11/29/2021,20:24:32,2021-11,2021,8.5,23.4,7.59,818,16
Rack 6,11/29/2021,20:25:32,2021-11,2021,8.5,23.4,7.59,819,16
Rack 6,11/29/2021,20:26:32,2021-11,2021,8.5,23.5,7.59,818,17
Rack 6,11/29/2021,20:27:32,2021-11,2021,8.5,23.5,7.59,818,16
Rack 6,11/29/2021,20:28:32,2021-11,2021,8.6,23.5,7.59,818,17
Rack 6,11/29/2021,20:29:32,2021-11,2021,8.6,23.4,7.59,818,16
Rack 6,11/29/2021,20:30:32,2021-11,2021,8.6,23.2,7.59,818,16
Rack 6,11/29/2021,20:31:32,2021-11,2021,8.6,23,7.59,817,16
Rack 6,11/29/2021,20:32:32,2021-11,2021,8.6,23.1,7.59,818,16
Rack 6,11/29/2021,20:33:32,2021-11,2021,8.6,23.2,7.59,818,16
Rack 6,11/29/2021,20:34:32,2021-11,2021,8.6,23.3,7.59,818,16
Rack 6,11/29/2021,20:35:32,2021-11,2021,8.6,23.4,7.59,818,16
Rack 6,11/29/2021,20:36:33,2021-11,2021,8.6,23.4,7.59,818,16
Rack 6,11/29/2021,20:37:32,2021-11,2021,8.6,23.4,7.59,818,16
Rack 6,11/29/2021,20:38:32,2021-11,2021,8.6,23.5,7.59,818,16
Rack 6,11/29/2021,20:39:32,2021-11,2021,8.6,23.5,7.59,818,16
Rack 6,11/29/2021,20:40:33,2021-11,2021,8.6,23.5,7.59,816,16
Rack 6,11/29/2021,20:41:32,2021-11,2021,8.6,23.5,7.59,818,16
Rack 6,11/29/2021,20:42:32,2021-11,2021,8.6,23.4,7.59,818,16
Rack 6,11/29/2021,20:43:33,2021-11,2021,8.7,23.1,7.59,818,16
Rack 6,11/29/2021,20:44:33,2021-11,2021,8.7,23,7.59,818,16
Rack 6,11/29/2021,20:45:32,2021-11,2021,8.6,23.1,7.59,818,16
Rack 6,11/29/2021,20:46:32,2021-11,2021,8.6,23.3,7.59,817,16
Rack 6,11/29/2021,20:47:33,2021-11,2021,8.6,23.4,7.59,816,16
Rack 6,11/29/2021,20:48:33,2021-11,2021,8.6,23.4,7.59,818,16
Rack 6,11/29/2021,20:49:32,2021-11,2021,8.6,23.4,7.59,816,16
Rack 6,11/29/2021,20:50:33,2021-11,2021,8.7,23.4,7.59,816,16
Rack 6,11/29/2021,20:51:33,2021-11,2021,8.7,23.5,7.59,818,17
Rack 6,11/29/2021,20:52:33,2021-11,2021,8.7,23.5,7.59,819,16
Rack 6,11/29/2021,20:53:33,2021-11,2021,8.6,23.5,7.59,816,16
